=== 17:25:29 cpu t4
17:25:35  python=32.7  vgtray=7.9  system=1.9  taskmgr=1.6  claude=1.5  msmpeng=1.4
17:27:48  python=33.1  vgtray=8.1  system=1.6  taskmgr=1.3  chrome=0.6  msmpeng=0.2
17:27:53  python=33.1  vgtray=8.2  system=1.4  taskmgr=1.0  chatgpt=0.3  claude=0.2
17:27:58  python=33.1  vgtray=8.2  system=2.0  taskmgr=1.4  svchost=0.4  antigravity ide=0.3
17:28:03  python=32.9  vgtray=8.2  system=1.4  taskmgr=1.1  antigravity ide=0.4  claude=0.3
17:28:08  python=33.0  vgtray=8.3  system=1.3  taskmgr=1.0  antigravity ide=0.4  svchost=0.2
17:28:14  python=33.3  vgtray=8.2  system=1.4  taskmgr=1.2  msmpeng=0.4  claude=0.3
17:28:19  python=32.9  vgtray=8.3  system=1.1  taskmgr=1.0  claude=0.4  antigravity ide=0.3
17:28:24  python=33.2  vgtray=8.3  taskmgr=1.3  system=1.0  msmpeng=0.3  chatgpt=0.2
17:28:29  python=33.2  vgtray=8.3  system=2.3  taskmgr=1.3  msmpeng=0.3  svchost=0.3
17:28:34  python=33.0  vgtray=8.2  system=1.6  taskmgr=1.3  antigravity ide=0.5  claude=0.4
17:28:39  python=33.1  vgtray=8.3  taskmgr=1.3  system=1.1  msmpeng=1.0  claude=0.6
17:28:44  python=31.7  vgtray=8.3  taskmgr=1.2  system=1.2  antigravity ide=0.6  msmpeng=0.3
17:28:49  python=33.0  vgtray=8.2  system=1.8  taskmgr=1.0  msmpeng=0.4  antigravity ide=0.3
17:28:54  python=33.2  vgtray=8.3  system=0.9  taskmgr=0.9  claude=0.2  msmpeng=0.2
17:29:00  python=33.3  vgtray=8.2  system=1.2  taskmgr=1.1  antigravity ide=0.4  svchost=0.3
17:29:05  python=33.2  vgtray=8.3  taskmgr=0.8  system=0.6  antigravity ide=0.4  msmpeng=0.3
17:29:10  python=33.3  vgtray=8.1  system=1.7  taskmgr=1.1  wmiprvse=0.5  claude=0.4
17:29:15  python=33.1  vgtray=8.3  system=1.2  wmiprvse=1.2  taskmgr=1.2  chatgpt=0.3
17:29:20  python=32.9  vgtray=8.2  system=1.3  taskmgr=1.2  nvcontainer=0.4  chatgpt=0.3
17:29:25  python=33.3  vgtray=8.2  system=1.5  taskmgr=1.3  msmpeng=0.3  claude=0.1
17:29:30  python=32.8  vgtray=7.9  system=1.8  taskmgr=1.3  antigravity ide=0.6  chatgpt=0.4
17:29:35  python=33.2  vgtray=8.3  system=1.7  taskmgr=1.2  explorer=1.1  svchost=0.7
17:29:40  python=33.0  vgtray=8.0  svchost=3.7  system=2.0  taskmgr=1.3  msmpeng=0.5
17:29:46  python=33.2  svchost=8.6  vgtray=8.3  system=1.7  taskmgr=1.4  msmpeng=0.9
17:29:51  python=33.2  vgtray=8.3  svchost=2.6  system=2.2  taskmgr=1.2  chrome=0.4
17:29:56  python=32.6  vgtray=8.1  system=2.7  svchost=2.5  taskmgr=1.1  chatgpt=0.4
17:30:01  python=33.0  vgtray=8.3  system=2.3  taskmgr=1.4  antigravity ide=1.1  svchost=0.9
17:30:06  python=33.2  vgtray=8.3  system=1.7  taskmgr=1.2  svchost=0.3  msmpeng=0.2
17:30:11  python=33.0  vgtray=8.3  system=2.2  taskmgr=1.1  svchost=0.6  chatgpt=0.3
17:30:16  python=33.1  vgtray=8.3  system=1.6  taskmgr=1.4  svchost=0.7  chatgpt=0.4
17:30:21  python=33.3  vgtray=8.2  system=1.4  taskmgr=1.2  svchost=0.5  msmpeng=0.3
17:30:26  python=33.0  vgtray=8.1  system=2.2  svchost=1.5  taskmgr=1.3  msmpeng=0.4
17:30:32  python=33.0  vgtray=8.1  system=3.5  svchost=1.2  taskmgr=1.2  chatgpt=0.3
17:30:37  python=33.2  vgtray=8.2  system=1.9  taskmgr=1.4  svchost=0.9  antigravity ide=0.6
17:30:42  python=33.0  vgtray=8.1  system=1.5  svchost=1.4  taskmgr=1.2  grep=0.3
17:30:47  python=33.0  vgtray=8.3  system=2.2  taskmgr=1.3  svchost=1.1  chrome=0.4
17:30:52  python=32.9  vgtray=8.1  svchost=1.4  system=1.4  taskmgr=1.0  antigravity ide=0.5
17:30:57  python=33.1  vgtray=8.1  system=1.8  taskmgr=1.4  svchost=0.8  msmpeng=0.4
17:31:02  python=33.2  vgtray=8.2  system=1.9  svchost=1.5  taskmgr=1.4  chrome=0.6
17:31:07  python=33.1  vgtray=8.1  system=2.9  svchost=2.2  taskmgr=1.5  msmpeng=0.4
17:31:12  python=33.2  vgtray=8.2  svchost=5.2  system=1.9  taskmgr=1.3  antigravity ide=0.3
17:31:18  python=33.2  vgtray=8.2  wmiprvse=2.1  system=1.2  taskmgr=1.2  svchost=1.0
17:31:23  python=33.2  vgtray=8.2  system=1.7  taskmgr=1.1  svchost=0.8  msmpeng=0.2
17:31:28  python=33.2  vgtray=8.2  system=1.9  taskmgr=1.1  svchost=0.9  msmpeng=0.3
17:31:33  python=33.0  vgtray=8.3  system=1.6  taskmgr=1.2  svchost=0.9  claude=0.5
17:31:38  python=33.1  vgtray=8.2  system=1.9  msmpeng=1.4  taskmgr=1.2  svchost=1.2
17:31:43  python=33.1  vgtray=8.2  system=2.7  svchost=1.6  taskmgr=1.3  msmpeng=0.4
17:31:48  python=33.1  vgtray=8.1  system=2.2  taskmgr=1.4  svchost=1.0  claude=0.3
17:31:53  python=33.2  vgtray=8.2  system=1.7  taskmgr=1.4  svchost=1.2  antigravity ide=0.3
17:31:59  python=31.5  vgtray=8.1  system=2.2  svchost=2.1  taskmgr=1.2  msmpeng=0.6
17:32:04  python=32.7  vgtray=8.3  system=1.7  taskmgr=1.0  msmpeng=0.5  svchost=0.4
17:32:09  python=32.6  vgtray=8.3  system=1.5  taskmgr=1.1  antigravity ide=0.4  svchost=0.2
17:32:14  python=32.5  vgtray=8.3  taskmgr=1.2  system=1.1  chrome=0.4  msmpeng=0.3
17:32:19  python=32.9  vgtray=8.2  system=1.5  taskmgr=1.2  svchost=0.3  antigravity ide=0.3
17:32:24  python=32.1  vgtray=8.0  chrome=2.3  claude=2.0  dwm=1.4  system=1.4
17:32:29  python=31.1  vgtray=8.0  claude=4.9  dwm=3.4  system=3.2  taskmgr=1.4
17:32:34  python=31.5  vgtray=8.0  dwm=3.7  claude=3.7  system=2.6  taskmgr=0.9
17:32:39  python=32.1  vgtray=7.4  claude=5.1  dwm=3.4  system=1.7  taskmgr=1.1
17:32:44  python=32.3  dwm=3.2  claude=2.6  system=2.4  taskmgr=1.1  antigravity ide=0.5
17:32:50  python=32.3  claude=4.1  dwm=3.3  system=1.8  taskmgr=1.0  msmpeng=0.2
17:32:55  python=32.0  claude=5.2  dwm=3.1  system=1.8  taskmgr=1.0  chatgpt=0.2
17:33:00  python=31.7  claude=3.6  dwm=3.0  system=2.8  msmpeng=1.1  taskmgr=1.0
17:33:05  python=32.5  dwm=3.2  claude=2.9  system=1.5  taskmgr=1.4  msmpeng=0.3
17:33:10  python=32.0  claude=3.0  dwm=2.6  system=2.2  notion=2.1  taskmgr=0.8
17:33:15  python=32.6  notion=1.4  wmiprvse=1.2  system=0.8  taskmgr=0.6  msmpeng=0.3
17:33:20  python=31.2  notion=3.9  system=1.6  taskmgr=0.8  nvcontainer=0.4  dwm=0.4
17:33:25  python=32.2  chrome=3.1  system=1.8  notion=1.7  taskmgr=0.6  stsess=0.6
17:33:30  python=32.1  chrome=9.5  system=1.8  dwm=1.7  notion=1.3  taskmgr=0.9
17:33:36  python=32.0  chrome=10.0  dwm=1.6  system=1.2  taskmgr=0.9  msmpeng=0.3
17:33:41  python=32.3  chrome=3.7  system=0.9  taskmgr=0.7  dwm=0.5  msmpeng=0.3
17:33:46  python=32.6  chrome=1.2  system=1.0  taskmgr=0.7  grep=0.7  msmpeng=0.3
17:33:51  python=33.0  chrome=1.1  system=1.0  taskmgr=0.7  discord=0.1  antigravity ide=0.1
17:33:56  python=32.3  chrome=9.4  dwm=1.4  system=1.1  taskmgr=0.8  claude=0.4
17:34:01  python=32.5  chrome=2.9  system=1.6  taskmgr=0.7  svchost=0.6  antigravity ide=0.3
17:34:06  python=32.9  chrome=1.0  system=0.9  taskmgr=0.6  claude=0.3  msmpeng=0.2
17:34:11  python=32.4  chrome=2.1  system=0.7  taskmgr=0.6  msmpeng=0.4  antigravity ide=0.2
17:34:16  python=32.7  system=1.1  chrome=0.9  taskmgr=0.7  msmpeng=0.2  chatgpt=0.2
17:34:21  python=32.8  chrome=1.2  system=0.8  notion=0.7  taskmgr=0.7  dwm=0.3
17:34:27  python=32.2  claude=3.6  dwm=2.9  system=2.1  msmpeng=0.6  taskmgr=0.6
17:34:32  python=32.6  chrome=8.7  dwm=1.7  system=1.2  taskmgr=0.7  claude=0.5
17:34:37  python=32.7  chrome=2.0  system=0.8  taskmgr=0.8  antigravity ide=0.5  chatgpt=0.4
17:34:42  python=32.7  system=1.6  chrome=1.1  taskmgr=0.8  msmpeng=0.5  claude=0.5
17:34:47  python=32.8  chrome=1.2  system=0.7  taskmgr=0.6  msmpeng=0.2  chatgpt=0.2
17:34:52  python=32.8  system=1.8  chrome=1.2  antigravity ide=1.0  taskmgr=0.7  audiodg=0.2
17:34:57  python=31.5  system=1.6  chrome=1.1  taskmgr=0.9  antigravity ide=0.3  explorer=0.3
17:35:02  python=32.8  system=1.6  chrome=1.1  taskmgr=0.8  antigravity ide=0.5  claude=0.3
17:35:07  python=32.8  svchost=1.2  chrome=1.2  system=1.1  msedgewebview2=0.9  taskmgr=0.8
17:35:12  python=32.4  system=1.4  chrome=0.9  claude=0.8  msedgewebview2=0.8  dwm=0.8
17:35:17  python=31.8  claude=3.5  dwm=3.4  system=2.7  taskmgr=0.8  msedgewebview2=0.6
17:35:23  python=31.5  claude=4.8  dwm=3.7  system=2.3  chrome=0.9  taskmgr=0.8
17:35:28  python=31.6  dwm=3.4  claude=3.4  system=3.0  taskmgr=0.8  antigravity ide=0.4
17:35:33  python=31.3  chrome=4.5  dwm=3.1  system=2.6  claude=1.9  taskmgr=0.9
17:35:38  python=31.8  dwm=3.6  system=2.9  claude=2.6  taskmgr=0.8  chrome=0.4
17:35:43  python=31.7  dwm=3.6  claude=3.5  system=2.5  taskmgr=0.8  chrome=0.5
17:35:48  python=31.5  claude=4.0  dwm=3.4  system=2.6  chrome=2.2  taskmgr=0.8
17:35:53  python=32.4  svchost=4.0  claude=3.1  dwm=3.0  system=2.6  taskmgr=0.7
17:35:58  python=31.6  dwm=3.6  claude=3.2  system=2.5  taskmgr=0.7  antigravity ide=0.4
17:36:04  python=31.8  claude=5.1  dwm=3.9  system=2.6  taskmgr=0.7  antigravity ide=0.6
17:36:09  python=31.7  claude=5.7  dwm=3.8  system=1.9  taskmgr=0.9  antigravity ide=0.8
17:36:14  python=30.6  claude=5.9  dwm=3.7  system=2.9  taskmgr=0.8  chatgpt=0.7
17:36:19  python=32.0  chrome=3.7  claude=2.9  dwm=2.9  system=1.6  taskmgr=0.8
17:36:24  python=32.0  claude=4.6  dwm=3.0  system=1.7  chrome=1.3  msmpeng=0.8
17:36:29  python=32.2  chrome=2.3  system=1.3  taskmgr=0.8  claude=0.8  antigravity ide=0.4
17:36:34  python=31.7  system=1.8  claude=1.7  chrome=1.4  msmpeng=0.6  taskmgr=0.6
17:36:39  python=32.3  claude=7.2  dwm=3.3  system=1.6  taskmgr=0.8  msmpeng=0.5
17:36:44  python=32.3  claude=5.8  dwm=3.0  system=2.3  msmpeng=0.8  taskmgr=0.6
17:36:49  python=32.1  chrome=6.0  claude=5.6  dwm=2.9  system=2.2  taskmgr=0.7
17:36:55  python=31.6  claude=4.6  dwm=3.5  chrome=3.1  system=2.5  taskmgr=0.7
17:37:00  python=31.7  dwm=3.4  claude=2.4  system=2.3  taskmgr=0.6  chrome=0.5
17:37:05  python=31.9  dwm=3.7  claude=3.3  system=2.8  taskmgr=0.8  chrome=0.6
17:37:10  python=32.1  claude=3.7  dwm=3.4  system=2.6  msmpeng=0.8  taskmgr=0.6
17:37:15  python=32.0  dwm=3.1  claude=2.7  system=1.8  antigravity ide=1.1  taskmgr=0.8
17:37:20  python=32.6  dwm=3.4  system=2.4  claude=1.7  taskmgr=0.9  chatgpt=0.3
17:37:25  python=31.9  claude=4.1  dwm=3.4  system=2.2  notion=1.0  svchost=0.9
17:37:30  python=31.8  dwm=3.1  claude=2.8  system=2.0  notion=0.6  taskmgr=0.6
17:37:35  python=32.3  dwm=3.1  claude=3.0  system=2.8  taskmgr=0.7  antigravity ide=0.3
=== 17:37:40 cpu t1
17:37:41  dwm=2.9  system=2.4  claude=1.7  msmpeng=1.3  bash=1.1  taskmgr=0.7
17:37:46  python=8.0  dwm=2.7  system=2.2  claude=2.1  explorer=1.0  taskmgr=0.6
17:37:51  python=8.3  dwm=3.1  claude=2.7  system=2.1  explorer=0.9  taskmgr=0.7
17:37:56  python=8.2  dwm=3.3  claude=3.1  system=1.9  taskmgr=0.8  antigravity ide=0.2
17:38:01  python=8.2  dwm=3.1  claude=3.0  system=1.4  explorer=0.6  taskmgr=0.6
17:38:06  notion=12.2  python=8.3  system=1.2  dwm=1.1  taskmgr=0.9  msmpeng=0.5
17:38:11  python=8.3  notion=5.0  system=1.1  taskmgr=1.0  dwm=0.5  claude=0.4
17:38:16  python=8.2  notion=5.5  system=1.3  taskmgr=1.0  msmpeng=0.4  claude=0.3
17:38:21  python=8.3  notion=2.1  system=1.4  taskmgr=0.9  antigravity ide=0.9  msmpeng=0.3
17:38:26  python=8.3  notion=2.9  system=2.0  taskmgr=1.0  svchost=0.6  msmpeng=0.4
17:38:32  python=8.3  notion=2.1  system=1.1  taskmgr=0.7  claude=0.5  dwm=0.3
17:38:37  python=8.1  claude=4.5  notion=3.9  dwm=3.0  system=2.3  taskmgr=0.8
17:38:42  python=8.3  notion=4.5  system=1.1  taskmgr=0.7  dwm=0.3  antigravity ide=0.2
17:38:47  python=8.3  notion=3.4  system=1.4  taskmgr=0.9  msmpeng=0.3  claude=0.3
17:38:52  python=8.3  notion=3.6  system=1.6  taskmgr=0.9  claude=0.5  grep=0.3
17:38:57  python=8.3  notion=2.6  system=1.8  taskmgr=0.9  antigravity ide=0.4  grep=0.4
17:39:02  python=8.3  notion=7.7  system=1.4  taskmgr=1.0  antigravity ide=0.5  dwm=0.3
17:39:07  python=8.3  system=2.5  claude=2.3  dwm=2.1  taskmgr=0.7  msmpeng=0.5
17:39:12  python=8.1  claude=5.8  dwm=3.7  notion=3.4  system=2.3  taskmgr=0.8
17:39:17  python=8.1  claude=4.6  svchost=4.1  dwm=3.5  system=2.4  taskmgr=0.6
17:39:23  python=8.1  dwm=2.9  claude=2.3  system=2.1  taskmgr=0.5  msmpeng=0.3
17:39:28  python=8.3  dwm=2.5  system=1.9  claude=1.8  taskmgr=0.6  msmpeng=0.2
17:39:33  python=8.2  claude=4.8  dwm=3.3  system=1.8  antigravity ide=0.9  taskmgr=0.5
17:39:38  python=8.2  claude=3.7  dwm=3.3  system=2.8  taskmgr=0.8  antigravity ide=0.2
17:39:43  python=8.2  notion=3.9  claude=1.5  system=1.5  dwm=1.1  taskmgr=0.8
17:39:48  python=8.3  notion=7.9  system=1.4  taskmgr=0.9  msmpeng=0.3  chatgpt=0.3
17:39:53  python=8.3  chrome=3.4  system=1.6  notion=1.5  taskmgr=0.9  dwm=0.7
17:39:58  chrome=8.9  python=8.2  system=1.5  dwm=1.3  taskmgr=0.6  chatgpt=0.4
17:40:03  python=8.3  chrome=2.5  system=0.8  taskmgr=0.6  dwm=0.2  claude=0.2
17:40:08  python=8.3  chrome=4.6  system=1.6  taskmgr=0.8  dwm=0.5  claude=0.3
17:40:14  python=8.3  chrome=2.4  taskmgr=0.8  system=0.7  dwm=0.4  msmpeng=0.2
17:40:19  python=8.3  chrome=4.9  system=1.6  taskmgr=0.8  claude=0.4  svchost=0.2
17:40:24  python=8.3  chrome=1.5  system=1.4  taskmgr=0.8  antigravity ide=0.3  chatgpt=0.2
17:40:29  python=8.2  chrome=6.0  system=1.2  taskmgr=0.8  dwm=0.5  claude=0.3
17:40:34  python=8.3  chrome=2.6  system=1.0  taskmgr=0.8  grep=0.7  antigravity ide=0.5
17:40:39  python=8.3  chrome=4.4  system=1.4  dwm=0.8  taskmgr=0.7  msmpeng=0.4
17:40:44  python=8.3  chrome=5.5  msmpeng=1.0  system=0.9  dwm=0.8  taskmgr=0.7
17:40:49  python=8.3  chrome=3.6  antigravity ide=1.1  system=0.9  taskmgr=0.7  dwm=0.3
17:40:54  python=8.3  chrome=3.0  system=1.1  taskmgr=0.7  antigravity ide=0.5  dwm=0.3
17:40:59  python=8.3  chrome=2.7  taskmgr=0.5  system=0.4  audiodg=0.3  dwm=0.2
17:41:05  python=8.3  chrome=2.2  notion=2.0  system=1.4  taskmgr=0.8  antigravity ide=0.3
17:41:10  python=8.2  chrome=3.4  svchost=0.7  system=0.7  taskmgr=0.7  dwm=0.4
17:41:15  python=8.3  chrome=2.4  taskmgr=0.6  system=0.5  dwm=0.3  msmpeng=0.1
17:41:20  python=8.3  chrome=2.6  system=1.0  taskmgr=0.7  chatgpt=0.4  dwm=0.3
17:41:25  python=8.2  chrome=6.2  system=1.1  taskmgr=0.9  dwm=0.4  chatgpt=0.3
17:41:30  python=8.3  chrome=2.5  system=0.9  taskmgr=0.6  dwm=0.4  chatgpt=0.4
17:41:35  python=8.3  chrome=1.5  system=1.1  taskmgr=0.8  dwm=0.3  antigravity ide=0.3
17:41:40  python=8.3  chrome=1.5  taskmgr=0.8  system=0.8  dwm=0.3  msmpeng=0.2
17:41:45  python=8.3  chrome=2.0  system=1.5  taskmgr=1.0  dwm=0.4  claude=0.3
17:41:50  python=8.2  system=1.6  chrome=1.2  taskmgr=0.8  grep=0.7  dwm=0.3
17:41:56  python=8.3  chrome=1.1  system=1.1  taskmgr=0.9  dwm=0.4  antigravity ide=0.2
17:42:01  python=8.3  system=1.8  chrome=1.3  taskmgr=0.9  claude=0.5  dwm=0.4
17:42:06  python=8.3  system=2.1  taskmgr=1.0  chrome=0.9  antigravity ide=0.6  dwm=0.3
17:42:11  python=8.3  chrome=3.3  system=1.5  taskmgr=0.8  dwm=0.6  antigravity ide=0.5
17:42:16  python=8.3  chrome=4.6  system=1.3  dwm=0.6  grep=0.6  taskmgr=0.5
17:42:21  python=8.3  chrome=2.5  system=1.1  taskmgr=0.7  dwm=0.5  antigravity ide=0.2
17:42:26  python=8.3  chrome=3.2  svchost=1.1  memory compression=0.8  grep=0.8  taskmgr=0.7
17:42:31  python=8.3  chrome=4.3  system=1.0  taskmgr=0.7  dwm=0.6  antigravity ide=0.3
17:42:36  python=8.3  chrome=2.3  system=1.7  taskmgr=0.7  dwm=0.5  antigravity ide=0.4
17:42:41  python=8.3  chrome=5.0  system=1.2  dwm=1.0  taskmgr=0.8  steamwebhelper=0.2
17:42:47  python=8.2  chrome=3.5  system=1.0  dwm=0.7  taskmgr=0.6  claude=0.4
17:42:52  steamwebhelper=78.8  python=8.3  chrome=3.2  system=1.4  msmpeng=0.9  taskmgr=0.6
17:42:57  python=8.3  chrome=2.4  system=0.9  taskmgr=0.8  dwm=0.7  antigravity ide=0.5
17:43:02  python=8.3  chrome=4.3  taskmgr=0.9  dwm=0.7  system=0.6  msmpeng=0.2
17:43:07  python=8.3  system=3.5  chrome=2.8  taskmgr=0.6  dwm=0.6  antigravity ide=0.4
17:43:12  python=8.3  chrome=3.4  system=0.8  taskmgr=0.6  dwm=0.5  antigravity ide=0.3
17:43:17  python=8.3  chrome=2.7  antigravity ide=1.1  taskmgr=0.7  system=0.6  dwm=0.5
17:43:22  python=8.3  chrome=2.6  system=1.2  taskmgr=0.7  dwm=0.7  antigravity ide=0.5
17:43:27  python=8.3  chrome=3.0  system=1.0  taskmgr=0.9  steamwebhelper=0.8  dwm=0.7
17:43:32  python=8.3  chrome=2.8  system=0.9  dwm=0.8  taskmgr=0.6  msmpeng=0.2
17:43:37  python=8.3  chrome=4.8  system=1.3  taskmgr=0.8  dwm=0.6  msmpeng=0.4
17:43:43  python=8.3  chrome=2.9  msmpeng=1.5  claude=0.7  taskmgr=0.7  dwm=0.6
17:43:48  python=8.3  chrome=2.9  taskmgr=0.7  system=0.6  dwm=0.5  antigravity ide=0.4
17:43:53  python=8.3  chrome=3.6  system=1.2  taskmgr=0.6  dwm=0.5  msmpeng=0.2
17:43:58  python=8.3  chrome=2.8  taskmgr=0.8  system=0.8  dwm=0.5  msmpeng=0.2
17:44:03  python=8.3  chrome=3.1  system=0.9  taskmgr=0.7  dwm=0.6  antigravity ide=0.3
17:44:08  python=8.3  chrome=2.9  system=1.3  dwm=0.6  taskmgr=0.5  audiodg=0.2
17:44:13  python=8.3  chrome=4.6  system=0.9  taskmgr=0.6  dwm=0.5  claude=0.3
17:44:18  python=8.3  chrome=5.7  system=1.8  taskmgr=0.7  dwm=0.5  msmpeng=0.3
17:44:23  python=8.3  chrome=1.9  system=1.6  taskmgr=0.8  dwm=0.3  msmpeng=0.2
17:44:28  python=8.3  chrome=3.0  system=0.7  taskmgr=0.6  antigravity ide=0.4  dwm=0.3
17:44:34  python=8.3  chrome=3.6  system=1.0  taskmgr=0.6  audiodg=0.3  antigravity ide=0.2
17:44:39  python=8.3  chrome=2.4  system=0.9  taskmgr=0.5  msmpeng=0.3  claude=0.2
17:44:44  python=8.3  chrome=7.0  system=1.4  dwm=1.2  taskmgr=0.7  antigravity ide=0.4
17:44:49  python=8.3  chrome=3.9  dwm=1.1  taskmgr=0.8  system=0.8  antigravity ide=0.5
17:44:54  python=8.3  chrome=3.9  system=1.4  dwm=1.0  taskmgr=0.8  msmpeng=0.4
17:44:59  python=8.3  chrome=5.0  dwm=1.0  system=0.9  taskmgr=0.7  antigravity ide=0.3
17:45:04  python=8.3  chrome=2.7  system=1.1  dwm=0.8  taskmgr=0.7  claude=0.6
17:45:09  python=8.2  chrome=3.0  dwm=1.0  system=0.7  taskmgr=0.7  msmpeng=0.2
17:45:14  python=8.3  chrome=3.5  dwm=0.9  taskmgr=0.6  system=0.4  claude=0.2
17:45:19  python=8.3  chrome=2.9  dwm=0.9  wmiprvse=0.6  taskmgr=0.5  system=0.4
17:45:25  python=8.2  chrome=7.6  system=1.6  taskmgr=0.9  wmiprvse=0.8  dwm=0.7
17:45:30  python=8.3  chrome=3.4  system=1.1  taskmgr=0.8  dwm=0.6  grep=0.4
17:45:35  python=8.3  chrome=3.7  antigravity ide=0.8  taskmgr=0.7  dwm=0.6  system=0.5
17:45:40  python=8.3  chrome=2.5  system=2.1  taskmgr=0.6  msmpeng=0.4  dwm=0.4
17:45:45  python=8.3  chrome=3.3  system=1.2  dwm=0.6  taskmgr=0.6  msmpeng=0.2
17:45:50  python=8.3  chrome=2.8  system=1.5  taskmgr=0.7  dwm=0.6  claude=0.4
17:45:55  python=8.3  chrome=4.0  system=1.1  taskmgr=0.6  dwm=0.6  svchost=0.3
17:46:00  python=8.3  chrome=2.2  system=0.9  svchost=0.9  taskmgr=0.7  dwm=0.6
17:46:05  python=8.3  chrome=2.6  system=1.5  dwm=0.8  taskmgr=0.7  antigravity ide=0.5
17:46:10  python=8.3  chrome=2.2  system=0.9  dwm=0.7  taskmgr=0.6  svchost=0.6
17:46:15  python=8.3  chrome=3.2  system=0.9  taskmgr=0.7  dwm=0.6  msmpeng=0.2
17:46:21  python=8.3  chrome=2.2  system=0.9  dwm=0.7  taskmgr=0.6  antigravity ide=0.4
17:46:26  python=8.3  chrome=2.3  system=1.1  taskmgr=0.7  dwm=0.5  chatgpt=0.3
17:46:31  python=8.3  chrome=5.1  system=1.0  dwm=0.9  taskmgr=0.6  antigravity ide=0.5
17:46:36  python=8.3  chrome=6.4  system=1.8  dwm=1.3  taskmgr=0.8  msmpeng=0.4
17:46:41  python=8.2  chrome=4.2  system=1.6  msmpeng=0.9  dwm=0.9  claude=0.6
17:46:46  python=8.3  chrome=2.9  system=1.3  dwm=1.0  taskmgr=0.8  antigravity ide=0.6
17:46:51  python=8.3  chrome=4.2  claude=1.9  dwm=0.8  taskmgr=0.6  system=0.6
17:46:56  python=8.3  chrome=3.0  dwm=1.0  system=0.8  taskmgr=0.7  claude=0.4
17:47:01  python=8.3  chrome=2.9  system=1.0  dwm=0.9  taskmgr=0.8  claude=0.5
17:47:06  python=8.2  chrome=5.6  dwm=0.9  system=0.9  taskmgr=0.8  explorer=0.8
17:47:12  python=8.3  chrome=3.7  system=1.2  dwm=0.9  taskmgr=0.7  claude=0.3
17:47:17  python=8.3  chrome=3.7  dwm=1.2  system=1.0  taskmgr=0.8  claude=0.1
17:47:22  python=8.2  chrome=5.0  wmiprvse=1.4  dwm=1.2  system=1.0  taskmgr=0.8
17:47:27  python=8.3  chrome=3.0  memory compression=1.8  svchost=1.5  claude=1.1  system=1.0
