=== 18:59:08 waiting for quiet: cpu t4 coco_fp32
busy: svchost 8.7%
18:59:14  srtasks=8.5  svchost=7.3  claude=4.6  dwm=2.9  system=2.7  antigravity ide=1.3
19:02:28  python=33.3  system=1.4  taskmgr=0.8  chrome=0.8  antigravity ide=0.6  dwm=0.3
19:02:33  python=33.2  system=1.3  chrome=1.0  taskmgr=0.6  antigravity ide=0.4  msmpeng=0.3
19:02:39  python=33.2  antigravity ide=1.4  memory compression=1.2  system=1.0  svchost=1.0  taskmgr=0.8
19:02:44  python=33.3  antigravity ide=1.0  taskmgr=0.9  chrome=0.8  system=0.8  claude=0.4
19:02:49  python=33.2  chrome=1.4  system=1.1  taskmgr=0.8  antigravity ide=0.8  chatgpt=0.4
=== 19:02:53 waiting for quiet: cpu t4 coco_fp16
19:02:54  system=0.8  taskmgr=0.6  msmpeng=0.6  chrome=0.5  antigravity ide=0.4  audiodg=0.2
19:02:59  antigravity ide=1.0  chrome=0.7  system=0.6  taskmgr=0.5  svchost=0.2  powershell=0.2
quiet
19:03:04  system=1.5  msmpeng=0.6  taskmgr=0.6  chrome=0.5  antigravity ide=0.3  dwm=0.2
19:03:09  python=33.1  system=1.1  chrome=0.9  taskmgr=0.6  antigravity ide=0.5  msmpeng=0.3
19:03:14  python=33.3  system=1.5  chrome=0.7  taskmgr=0.7  antigravity ide=0.4  dwm=0.4
19:03:19  python=33.1  chrome=1.2  system=0.8  taskmgr=0.6  antigravity ide=0.5  grep=0.4
19:03:24  python=32.8  msmpeng=5.1  explorer=2.7  system=1.3  codex=1.3  antigravity ide=1.3
19:03:30  python=33.1  system=1.2  codex=0.9  chrome=0.8  taskmgr=0.8  antigravity ide=0.6
19:03:35  python=33.3  system=1.2  taskmgr=0.8  chrome=0.7  antigravity ide=0.5  msmpeng=0.2
19:03:40  python=33.1  chrome=1.1  system=0.9  antigravity ide=0.8  taskmgr=0.7  claude=0.4
19:03:45  python=33.1  system=1.1  antigravity ide=1.1  chrome=0.9  taskmgr=0.9  audiodg=0.3
19:03:50  python=33.2  antigravity ide=1.2  system=0.9  taskmgr=0.8  chrome=0.7  dwm=0.2
19:03:55  python=33.2  system=1.2  chrome=0.9  taskmgr=0.8  antigravity ide=0.4  dwm=0.3
19:04:00  python=33.2  system=1.2  chrome=0.9  taskmgr=0.8  antigravity ide=0.7  msmpeng=0.4
19:04:05  python=33.2  chrome=0.9  svchost=0.9  taskmgr=0.6  antigravity ide=0.5  system=0.5
19:04:10  python=33.1  system=0.9  chrome=0.8  taskmgr=0.8  antigravity ide=0.3  audiodg=0.3
19:04:16  python=33.1  chrome=0.9  system=0.8  taskmgr=0.6  antigravity ide=0.4  grep=0.3
19:04:21  python=32.9  antigravity ide=1.6  chrome=0.9  taskmgr=0.6  system=0.5  chatgpt=0.3
19:04:26  python=33.2  chrome=4.5  system=1.8  taskmgr=0.9  antigravity ide=0.6  claude=0.5
19:04:31  python=33.2  system=1.5  chrome=0.9  taskmgr=0.8  antigravity ide=0.4  dwm=0.3
19:04:36  python=33.1  chrome=0.9  taskmgr=0.7  system=0.5  antigravity ide=0.5  dwm=0.2
19:04:41  python=33.2  system=1.0  chrome=0.9  antigravity ide=0.8  taskmgr=0.7  claude=0.4
19:04:46  python=33.1  antigravity ide=1.3  system=1.2  taskmgr=0.9  chrome=0.8  dwm=0.2
19:04:51  python=33.2  chrome=0.9  taskmgr=0.7  antigravity ide=0.6  system=0.5  dwm=0.5
19:04:56  python=33.1  system=0.8  taskmgr=0.7  antigravity ide=0.6  chrome=0.5  chatgpt=0.3
19:05:02  python=33.1  system=1.8  taskmgr=0.6  msmpeng=0.5  antigravity ide=0.4  svchost=0.2
19:05:07  python=33.1  svchost=1.8  msmpeng=1.7  msedgewebview2=1.6  system=1.2  taskmgr=0.9
19:05:12  python=33.1  antigravity ide=1.3  system=0.9  taskmgr=0.8  msedgewebview2=0.5  msmpeng=0.4
19:05:17  python=33.2  msedgewebview2=0.8  taskmgr=0.6  antigravity ide=0.4  system=0.4  dwm=0.2
19:05:22  python=33.1  system=1.2  antigravity ide=0.7  taskmgr=0.6  grep=0.4  msmpeng=0.4
19:05:27  python=33.2  system=1.0  antigravity ide=0.6  taskmgr=0.6  msmpeng=0.2  dwm=0.2
19:05:32  python=33.2  system=1.8  taskmgr=0.8  antigravity ide=0.5  msmpeng=0.2  chatgpt=0.2
19:05:37  python=33.2  antigravity ide=1.3  taskmgr=0.7  system=0.5  msmpeng=0.2  chatgpt=0.2
19:05:42  python=32.9  system=1.1  taskmgr=0.7  antigravity ide=0.7  claude=0.5  wmiprvse=0.5
19:05:47  python=33.1  wmiprvse=1.1  system=0.9  taskmgr=0.6  antigravity ide=0.6  msmpeng=0.4
19:05:53  python=33.2  taskmgr=0.7  system=0.5  antigravity ide=0.5  dwm=0.2  msmpeng=0.2
19:05:58  python=33.3  taskmgr=0.6  antigravity ide=0.4  chrome=0.3  system=0.3  msmpeng=0.2
19:06:03  python=33.2  system=1.5  antigravity ide=1.2  taskmgr=0.6  msmpeng=0.3  claude=0.2
19:06:08  python=33.2  taskmgr=0.8  system=0.8  antigravity ide=0.6  svchost=0.4  gamingservices=0.4
19:06:13  python=33.2  system=0.7  taskmgr=0.6  antigravity ide=0.5  msmpeng=0.3  claude=0.2
19:06:18  python=33.2  taskmgr=0.8  system=0.8  antigravity ide=0.8  chatgpt=0.2  msmpeng=0.2
19:06:23  python=33.2  antigravity ide=1.2  system=0.9  taskmgr=0.7  grep=0.4  claude=0.3
=== 19:06:24 waiting for quiet: cpu t4 coco_int8_full
19:06:28  antigravity ide=1.0  taskmgr=0.6  system=0.5  msmpeng=0.3  chatgpt=0.1  tail=0.1
19:06:33  system=0.9  taskmgr=0.5  antigravity ide=0.4  msmpeng=0.2  powershell=0.1  claude=0.1
quiet
19:06:38  antigravity ide=0.7  taskmgr=0.7  msmpeng=0.4  system=0.4  claude=0.2  chatgpt=0.2
19:06:44  python=32.8  system=0.9  taskmgr=0.6  antigravity ide=0.5  msmpeng=0.3  chatgpt=0.1
19:06:49  python=32.9  system=0.8  taskmgr=0.5  antigravity ide=0.5  claude=0.3  msmpeng=0.2
19:06:54  python=32.5  antigravity ide=1.1  taskmgr=0.7  system=0.5  msmpeng=0.2  dwm=0.1
19:06:59  python=32.4  system=0.7  taskmgr=0.5  antigravity ide=0.3  chatgpt=0.3  msmpeng=0.2
19:07:04  python=32.6  system=1.0  antigravity ide=0.8  taskmgr=0.7  msmpeng=0.4  svchost=0.3
19:07:09  python=32.9  system=0.9  taskmgr=0.6  antigravity ide=0.5  msmpeng=0.2  claude=0.1
19:07:14  python=33.0  antigravity ide=1.2  taskmgr=0.6  system=0.5  claude=0.2  steelseriesengine=0.2
19:07:19  python=33.1  system=0.6  taskmgr=0.6  antigravity ide=0.6  msmpeng=0.3  svchost=0.1
19:07:24  python=33.1  system=1.1  taskmgr=0.6  antigravity ide=0.4  msmpeng=0.3  svchost=0.3
19:07:29  python=33.1  system=0.8  taskmgr=0.5  antigravity ide=0.4  msmpeng=0.3  claude=0.3
19:07:34  python=33.0  system=1.3  taskmgr=0.6  antigravity ide=0.5  msmpeng=0.2  dwm=0.1
19:07:40  python=32.5  memory compression=1.6  antigravity ide=1.2  explorer=1.0  system=1.0  svchost=0.9
19:07:45  python=32.7  system=1.9  wmiprvse=1.1  antigravity ide=0.8  taskmgr=0.8  msmpeng=0.4
19:07:50  python=32.6  system=0.8  antigravity ide=0.6  taskmgr=0.6  msmpeng=0.2  svchost=0.2
19:07:55  python=33.0  system=1.1  antigravity ide=0.6  taskmgr=0.5  chrome=0.4  grep=0.3
19:08:00  python=33.0  antigravity ide=1.3  taskmgr=0.8  system=0.8  svchost=0.6  msmpeng=0.3
19:08:05  python=32.9  msmpeng=1.6  system=0.9  taskmgr=0.7  antigravity ide=0.7  claude=0.6
=== 19:08:06 waiting for quiet: wasm t4 coco_fp32
19:08:10  system=0.8  msmpeng=0.6  taskmgr=0.6  antigravity ide=0.5  svchost=0.2  notion=0.2
19:08:15  system=0.9  taskmgr=0.5  antigravity ide=0.4  msmpeng=0.2  powershell=0.1  chatgpt=0.1
quiet
19:08:20  msmpeng=2.6  system=2.5  antigravity ide=1.4  taskmgr=0.6  svchost=0.5  stsess=0.3
19:08:25  chrome=33.6  system=1.0  taskmgr=0.6  antigravity ide=0.4  msmpeng=0.3  svchost=0.2
19:08:30  chrome=35.0  system=2.8  msmpeng=0.9  taskmgr=0.7  antigravity ide=0.6  discord=0.3
19:08:36  chrome=35.9  system=1.5  taskmgr=0.7  antigravity ide=0.7  msmpeng=0.4  svchost=0.2
19:08:41  chrome=34.1  antigravity ide=1.8  system=1.1  taskmgr=0.7  msmpeng=0.3  dwm=0.3
19:08:46  chrome=33.5  taskmgr=0.7  system=0.7  antigravity ide=0.6  msmpeng=0.3  claude=0.3
19:08:51  chrome=33.7  system=1.1  mousocoreworker=0.8  taskmgr=0.6  antigravity ide=0.5  svchost=0.3
19:08:56  chrome=33.7  system=1.1  taskmgr=0.7  antigravity ide=0.4  msmpeng=0.2  chatgpt=0.2
19:09:01  chrome=33.5  system=0.8  taskmgr=0.6  antigravity ide=0.5  msmpeng=0.2  grep=0.1
19:09:06  chrome=33.5  antigravity ide=1.9  system=1.8  taskmgr=0.8  msmpeng=0.3  svchost=0.3
19:09:11  chrome=33.3  system=1.6  antigravity ide=0.9  taskmgr=0.8  claude=0.3  svchost=0.3
19:09:16  chrome=33.6  system=1.0  taskmgr=0.8  antigravity ide=0.6  claude=0.2  msmpeng=0.2
19:09:21  chrome=33.6  system=0.6  taskmgr=0.5  antigravity ide=0.4  msmpeng=0.2  chatgpt=0.1
19:09:26  chrome=33.7  system=0.6  taskmgr=0.5  msmpeng=0.3  antigravity ide=0.3  grep=0.1
19:09:32  chrome=33.4  system=1.0  antigravity ide=1.0  taskmgr=0.5  msmpeng=0.3  dwm=0.1
19:09:37  chrome=33.5  system=1.3  antigravity ide=0.5  taskmgr=0.5  chatgpt=0.3  claude=0.3
19:09:42  chrome=33.4  system=2.5  claude=0.9  taskmgr=0.7  antigravity ide=0.5  msmpeng=0.4
19:09:47  chrome=33.8  system=1.1  taskmgr=0.7  wmiprvse=0.5  antigravity ide=0.5  svchost=0.5
19:09:52  chrome=33.5  system=1.0  antigravity ide=0.8  taskmgr=0.7  claude=0.5  msmpeng=0.2
19:09:57  chrome=33.6  system=1.3  claude=0.7  taskmgr=0.7  antigravity ide=0.5  msmpeng=0.2
19:10:02  chrome=33.7  system=1.1  antigravity ide=0.8  taskmgr=0.8  msmpeng=0.4  svchost=0.2
19:10:07  chrome=33.8  system=1.3  taskmgr=0.7  antigravity ide=0.5  msmpeng=0.4  claude=0.3
19:10:12  chrome=34.3  system=0.6  taskmgr=0.6  antigravity ide=0.6  chatgpt=0.2  discord=0.2
19:10:17  chrome=33.8  system=1.1  wmiprvse=0.7  taskmgr=0.6  antigravity ide=0.5  msmpeng=0.2
19:10:23  chrome=33.4  system=1.0  taskmgr=0.6  antigravity ide=0.4  msmpeng=0.2  chatgpt=0.2
19:10:28  chrome=33.7  antigravity ide=1.6  system=1.1  taskmgr=0.6  claude=0.3  msmpeng=0.2
19:10:33  chrome=33.6  system=0.8  taskmgr=0.7  antigravity ide=0.5  msmpeng=0.4  claude=0.2
19:10:38  chrome=33.5  system=1.5  antigravity ide=0.7  taskmgr=0.6  msmpeng=0.3  chatgpt=0.2
19:10:43  chrome=33.4  taskmgr=0.5  system=0.5  antigravity ide=0.5  msmpeng=0.3  asdsvc=0.2
19:10:48  chrome=33.6  system=0.8  antigravity ide=0.6  taskmgr=0.4  claude=0.3  steelseriesengine=0.2
19:10:53  chrome=33.4  antigravity ide=1.6  system=0.8  taskmgr=0.6  claude=0.4  grep=0.3
19:10:58  chrome=33.6  system=1.0  taskmgr=0.6  antigravity ide=0.6  msmpeng=0.3  claude=0.3
19:11:03  chrome=33.6  system=0.9  taskmgr=0.8  msmpeng=0.6  antigravity ide=0.5  svchost=0.3
19:11:08  chrome=33.6  msmpeng=1.3  system=1.1  taskmgr=0.6  antigravity ide=0.6  svchost=0.5
19:11:13  chrome=33.5  taskmgr=0.7  system=0.5  antigravity ide=0.3  msmpeng=0.2  chatgpt=0.2
19:11:18  chrome=33.4  antigravity ide=1.2  system=1.2  taskmgr=0.6  msmpeng=0.4  discord=0.1
19:11:24  chrome=33.5  taskmgr=0.5  system=0.4  antigravity ide=0.3  grep=0.3  msmpeng=0.3
19:11:29  chrome=33.6  system=1.6  taskmgr=0.7  antigravity ide=0.6  claude=0.3  msmpeng=0.3
19:11:34  chrome=33.5  system=0.9  taskmgr=0.7  antigravity ide=0.6  msmpeng=0.2  steelseriesengine=0.1
19:11:39  chrome=33.4  system=1.5  antigravity ide=0.7  taskmgr=0.6  msmpeng=0.5  claude=0.3
19:11:44  chrome=33.7  system=1.7  antigravity ide=1.5  taskmgr=0.6  grep=0.3  msmpeng=0.2
19:11:49  chrome=33.6  system=1.0  taskmgr=0.8  antigravity ide=0.5  discord=0.3  msmpeng=0.2
19:11:54  chrome=33.6  system=0.9  taskmgr=0.7  antigravity ide=0.4  chatgpt=0.3  claude=0.2
19:11:59  chrome=33.5  system=1.0  taskmgr=0.8  antigravity ide=0.6  msmpeng=0.3  chatgpt=0.2
19:12:04  chrome=33.8  system=1.3  taskmgr=0.8  antigravity ide=0.7  msmpeng=0.5  svchost=0.3
19:12:09  chrome=33.4  system=1.5  antigravity ide=1.3  taskmgr=0.7  msmpeng=0.2  claude=0.1
19:12:14  chrome=33.8  system=1.1  taskmgr=0.8  antigravity ide=0.5  msmpeng=0.2  claude=0.1
19:12:20  chrome=35.0  claude=2.3  system=2.1  dwm=1.7  msmpeng=1.2  taskmgr=0.9
19:12:25  chrome=33.0  claude=5.7  dwm=3.2  system=2.4  taskmgr=0.8  antigravity ide=0.8
19:12:30  chrome=33.3  claude=3.9  dwm=3.4  system=3.0  antigravity ide=1.0  taskmgr=0.8
19:12:35  chrome=33.8  dwm=1.7  claude=1.6  antigravity ide=1.5  system=1.4  taskmgr=0.9
19:12:40  chrome=34.3  system=1.2  svchost=1.1  memory compression=1.1  taskmgr=0.6  antigravity ide=0.5
19:12:45  chrome=35.1  system=1.0  taskmgr=0.7  claude=0.6  antigravity ide=0.4  msmpeng=0.2
19:12:50  chrome=33.8  taskmgr=0.8  system=0.6  antigravity ide=0.4  svchost=0.2  msmpeng=0.2
19:12:55  chrome=34.4  antigravity ide=1.2  system=0.9  taskmgr=0.7  chatgpt=0.4  claude=0.3
19:13:00  chrome=34.4  system=2.1  taskmgr=0.7  antigravity ide=0.6  msmpeng=0.4  svchost=0.3
19:13:05  chrome=34.2  system=1.2  taskmgr=0.7  antigravity ide=0.6  msmpeng=0.1  claude=0.1
19:13:11  chrome=34.0  system=0.7  taskmgr=0.7  svchost=0.5  antigravity ide=0.4  msmpeng=0.2
19:13:16  chrome=33.9  taskmgr=0.6  antigravity ide=0.4  system=0.3  msmpeng=0.2  claude=0.1
19:13:21  chrome=34.4  antigravity ide=1.1  taskmgr=0.7  system=0.6  chatgpt=0.4  claude=0.2
19:13:26  chrome=34.2  system=1.0  taskmgr=0.7  svchost=0.6  antigravity ide=0.5  claude=0.4
19:13:31  chrome=34.8  system=0.7  taskmgr=0.6  antigravity ide=0.4  grep=0.3  msmpeng=0.3
19:13:36  chrome=34.3  system=2.0  taskmgr=0.8  antigravity ide=0.4  dwm=0.2  msmpeng=0.2
19:13:41  chrome=34.6  antigravity ide=1.0  system=0.9  taskmgr=0.6  claude=0.3  chatgpt=0.2
19:13:46  chrome=34.4  wmiprvse=1.2  antigravity ide=1.2  system=0.8  taskmgr=0.8  svchost=0.3
19:13:51  chrome=33.9  taskmgr=0.8  system=0.7  antigravity ide=0.6  msmpeng=0.2  dwm=0.2
19:13:56  chrome=33.7  taskmgr=0.7  system=0.6  antigravity ide=0.4  msmpeng=0.2  claude=0.2
19:14:01  chrome=34.5  taskmgr=0.7  antigravity ide=0.6  system=0.6  svchost=0.4  msmpeng=0.3
19:14:07  chrome=34.0  system=1.8  antigravity ide=1.5  msmpeng=1.2  taskmgr=0.8  claude=0.4
19:14:12  chrome=34.2  taskmgr=0.6  system=0.6  claude=0.4  antigravity ide=0.3  msmpeng=0.3
19:14:17  chrome=34.0  system=1.2  taskmgr=0.8  antigravity ide=0.6  claude=0.3  msmpeng=0.2
19:14:22  chrome=34.1  taskmgr=0.7  system=0.5  antigravity ide=0.4  msmpeng=0.2  chatgpt=0.2
19:14:27  chrome=36.9  system=0.9  taskmgr=0.8  antigravity ide=0.6  msmpeng=0.4  claude=0.3
19:14:32  chrome=33.6  antigravity ide=0.9  taskmgr=0.6  system=0.5  audiodg=0.3  claude=0.3
19:14:37  chrome=34.4  system=1.1  taskmgr=0.5  antigravity ide=0.4  msmpeng=0.4  chatgpt=0.3
19:14:42  chrome=34.0  system=0.8  taskmgr=0.7  antigravity ide=0.7  msmpeng=0.6  claude=0.2
19:14:47  chrome=34.3  system=1.1  taskmgr=0.9  antigravity ide=0.5  claude=0.2  msmpeng=0.2
19:14:52  chrome=34.1  antigravity ide=0.7  taskmgr=0.7  system=0.6  msmpeng=0.3  grep=0.2
19:14:58  chrome=33.9  antigravity ide=1.2  system=1.0  taskmgr=0.6  msmpeng=0.3  audiodg=0.2
19:15:03  chrome=34.1  taskmgr=0.7  system=0.6  antigravity ide=0.4  claude=0.2  msmpeng=0.2
19:15:08  chrome=33.6  system=2.7  dwm=1.5  claude=1.1  antigravity ide=0.6  taskmgr=0.6
19:15:13  chrome=34.5  system=1.7  dwm=1.6  claude=1.6  taskmgr=1.0  antigravity ide=0.8
19:15:18  chrome=33.7  taskmgr=0.8  system=0.7  antigravity ide=0.5  dwm=0.3  msmpeng=0.2
19:15:23  chrome=34.1  antigravity ide=1.3  taskmgr=0.7  system=0.5  msmpeng=0.3  dwm=0.2
19:15:28  chrome=33.7  system=0.9  taskmgr=0.6  antigravity ide=0.5  chatgpt=0.4  msmpeng=0.3
19:15:33  chrome=34.1  system=0.7  antigravity ide=0.7  taskmgr=0.5  claude=0.2  steamwebhelper=0.2
19:15:38  chrome=33.9  system=1.0  taskmgr=0.9  antigravity ide=0.4  msmpeng=0.2  dwm=0.2
19:15:43  chrome=34.3  system=1.4  antigravity ide=0.8  taskmgr=0.8  msmpeng=0.4  svchost=0.3
19:15:48  chrome=34.1  antigravity ide=1.4  taskmgr=0.9  system=0.8  msmpeng=0.4  svchost=0.2
19:15:54  chrome=33.7  taskmgr=0.8  system=0.7  antigravity ide=0.6  dwm=0.2  msmpeng=0.2
19:15:59  chrome=33.9  system=1.0  taskmgr=0.7  antigravity ide=0.5  msmpeng=0.2  dwm=0.2
19:16:04  chrome=34.3  system=0.9  taskmgr=0.7  antigravity ide=0.4  msmpeng=0.3  dwm=0.1
19:16:09  chrome=34.0  system=1.4  svchost=0.6  taskmgr=0.5  antigravity ide=0.4  msmpeng=0.3
19:16:14  chrome=33.8  antigravity ide=1.1  system=0.9  taskmgr=0.7  msmpeng=0.3  claude=0.3
19:16:19  chrome=34.2  system=1.1  taskmgr=0.7  antigravity ide=0.6  svchost=0.2  msmpeng=0.2
19:16:24  chrome=33.6  antigravity ide=1.0  taskmgr=0.9  system=0.7  dwm=0.3  msmpeng=0.3
19:16:29  chrome=34.0  system=1.2  taskmgr=0.6  claude=0.5  antigravity ide=0.3  msmpeng=0.2
19:16:34  chrome=33.9  taskmgr=0.7  system=0.7  antigravity ide=0.3  claude=0.2  msmpeng=0.2
19:16:39  chrome=34.0  system=1.0  taskmgr=0.7  antigravity ide=0.5  dwm=0.2  msmpeng=0.2
19:16:45  chrome=34.0  antigravity ide=1.0  taskmgr=0.6  system=0.4  audiodg=0.1  msmpeng=0.1
19:16:50  chrome=34.1  system=1.3  taskmgr=0.8  antigravity ide=0.4  dwm=0.2  claude=0.2
19:16:55  chrome=33.9  taskmgr=0.9  system=0.5  antigravity ide=0.5  dwm=0.1  discord=0.1
19:17:00  chrome=34.0  system=1.3  antigravity ide=0.6  taskmgr=0.6  msmpeng=0.2  chatgpt=0.1
19:17:05  chrome=34.1  taskmgr=0.6  system=0.5  msmpeng=0.5  antigravity ide=0.4  dwm=0.2
19:17:10  chrome=34.5  antigravity ide=1.3  msmpeng=1.2  system=1.0  taskmgr=0.7  claude=0.5
19:17:15  chrome=34.1  taskmgr=0.7  system=0.7  antigravity ide=0.5  msmpeng=0.3  chatgpt=0.3
19:17:20  chrome=33.8  taskmgr=0.6  system=0.5  msmpeng=0.4  antigravity ide=0.4  dwm=0.2
19:17:25  chrome=34.1  system=1.7  antigravity ide=0.8  taskmgr=0.8  chatgpt=0.4  msmpeng=0.3
19:17:30  chrome=34.1  antigravity ide=1.6  taskmgr=0.8  system=0.7  claude=0.4  chatgpt=0.3
19:17:36  chrome=34.0  taskmgr=0.9  system=0.8  antigravity ide=0.4  claude=0.2  msmpeng=0.2
19:17:41  chrome=33.5  system=1.6  svchost=1.1  taskmgr=0.7  antigravity ide=0.7  msmpeng=0.4
19:17:46  chrome=33.7  system=1.6  taskmgr=0.7  msmpeng=0.5  antigravity ide=0.5  dwm=0.2
19:17:51  chrome=34.0  taskmgr=0.6  antigravity ide=0.5  system=0.5  claude=0.2  svchost=0.1
19:17:56  chrome=34.0  system=1.0  antigravity ide=0.9  taskmgr=0.5  msmpeng=0.3  claude=0.1
19:18:01  chrome=34.4  system=0.9  taskmgr=0.7  antigravity ide=0.5  svchost=0.4  dwm=0.3
19:18:06  chrome=34.0  system=1.2  antigravity ide=0.8  taskmgr=0.5  svchost=0.2  msmpeng=0.1
19:18:11  chrome=34.3  system=1.1  explorer=0.9  taskmgr=0.8  chatgpt=0.6  antigravity ide=0.5
19:18:16  chrome=34.5  system=1.7  taskmgr=0.7  antigravity ide=0.5  msmpeng=0.4  claude=0.2
19:18:21  chrome=34.3  system=1.5  antigravity ide=1.1  taskmgr=0.8  msmpeng=0.5  claude=0.4
19:18:27  chrome=34.3  system=1.0  taskmgr=0.7  antigravity ide=0.6  msmpeng=0.3  discord=0.2
19:18:32  chrome=33.9  system=1.0  taskmgr=0.7  antigravity ide=0.6  claude=0.2  audiodg=0.2
19:18:37  chrome=33.8  taskmgr=0.9  system=0.7  antigravity ide=0.4  dwm=0.2  msmpeng=0.2
19:18:42  chrome=33.8  system=2.1  taskmgr=0.7  antigravity ide=0.6  msmpeng=0.2  dwm=0.2
19:18:47  chrome=34.2  antigravity ide=1.0  system=0.9  taskmgr=0.7  claude=0.3  msmpeng=0.3
19:18:52  chrome=33.8  explorer=1.1  system=0.8  taskmgr=0.7  antigravity ide=0.5  claude=0.2
19:18:57  chrome=34.2  system=1.4  taskmgr=0.7  antigravity ide=0.6  msmpeng=0.4  audiodg=0.3
19:19:02  chrome=33.9  system=1.2  taskmgr=0.6  antigravity ide=0.5  svchost=0.3  msmpeng=0.3
19:19:07  chrome=34.2  antigravity ide=1.0  system=0.9  taskmgr=0.7  grep=0.4  claude=0.3
19:19:12  chrome=34.2  antigravity ide=1.4  system=1.1  taskmgr=0.6  svchost=0.3  grep=0.3
19:19:17  chrome=34.2  system=0.8  taskmgr=0.8  antigravity ide=0.6  msmpeng=0.4  svchost=0.3
19:19:23  chrome=34.0  system=0.8  taskmgr=0.5  antigravity ide=0.4  msmpeng=0.3  dwm=0.1
